Başlık,Metin
ekrem başkan unutulur,erdoğan rejiminden rahatsız olanlar mamoğlunun cumhurbaşkanlığı seçimlerine katılması durumunda kazanacağına ülkeye demokrasi özgürlük âdil yönetim geleceğine inanıyorlar chp yönetiminin mamoğlunun unutulmaması yapmayacağından endişe ediyorlar endişenin kaynağı özelin geçtiğimiz mamoğlunun resmi adaylığı mümkün olmazsa çıkar aday mamoğlunun olduğunun önemi deyişi mamoğlunun unutturulması kolay chp eylem koyarsa eylemlerinde kararlı imkânsız güney afrikadaki ırkçı despot diktacı apartheid rejiminin hapse attığı nelson mandela 27 kaldı cezaevinde unutulmadı başarıldı kısaca penceremden gördüğüm kadarıyla anlatmaya çalışayım önceden söylemeliyim ekrem başkanı uzun süre içeride tutamazlar yeter chp yönetimi mamoğluna desteğini arttırarak sürdürsün mandela unutulmadi unutturulmadi mandela 27 olağanüstü uzun süre hapiste kaldı içeride stratejik liderlik gösterdi lk günden mahkûm tutuklularla eğitim çalışmaları hapishane yetkilileriyle diyalog kurarak şartların iyileştirilmesi mücadele süreçte mahkûm devlet insanı hareket afrika ulusal kongresi anc uluslararası insan hakları örgütleri mandelanın serbest bırakılması yoğun çalışmalar yürüttü free mandela mandelayı serbest bırakın kampanyası küresel çapta ses getirdi apartheid karşıtı hareket medya aracılığıyla mandelayı sembol haline getirdi müzisyenler yazarlar aktivistler mandela şarkılar filmler çekildi kitaplar yazıldı durum mandelanın unutulmamasını sağladı mandela sabırlı stratejik liderdi hapse girmeden hapisteyken geleceği düşünerek hareket cezaevinden çıktıktan intikam uzlaşma birlik mesajları vermesi halkının dünyanın gözünde yüceltti mandelayı içeride dışarıda lider gösterdi sonuç unutulmak yana aksine efsaneleşti güney afrikanın siyahî devlet başkanı nşallah deği ldi r dalgın doktor muayenehanesinden içeri girdi köşede duran insan iskeletini görünce kızgınlıkla söylendi geç kalmışsınız be birader nşallah chp yönetimi hukukçularımız fıkradaki doktor dalgın değildir şeker bayramınız kutlu
dalkavuk budala avlar,fransız edebiyatının yazarlarından la fontaine adını duymayanınız fabllarından tanesini bilmeyeniniz yoktur fabllarında genellikle hayvanları konuşturur hayvanlar insan karakterlerinin sembolleridir yazarın asıl amacı eğlendirmek ders vermektir dönemimin ilkokul kitaplarına giren fabllarından karga tilki arasında geçen olaydır kısaca hatırlatayım karga gagasında parça peynirle ağacın dalında tünemiştir peynirin kokusunu alan tilki elde etmek ister doğrudan peyniri ver karga kardeş demenin ikna edici olmayacağını bildiği strateji kurar stratejisi çirkinliği sesinin kötülüğü tanınan kuşun sahip hasletlerini varmış övmektir güzel tüylerin karga kardeş başlar söze devam eder eminim sesin güzeldir karga sesinin tüylerinin güzel olmadığını unutarak övgülere aldanır ötmek gagasını açınca peynir yere düşer tilki peyniri alır kargaya der tanı unutma dalkavuk budala avlar basit görünen olay örgüsü insan davranışlarının temsili övgüye kanmamak gerektiği konusunda ders vermek işlenmiştir karga gururlu saf görünüşüne varlığına aşırı değer biçen sahip hasletlerin olmasını istediği onaylanma ihtiyacı taşıyor tilkinin sözlerine hemen inanıyor canlı beğenilmekten hoşlanıyor zayıf yönü gururu aklının önüne geçiyor tilki kurnaz hesapçı amacı belli peyniri kapmak doğrudan istemek dolaylı yoldan hedefine ulaşmayı tercih tatlı övücü sözler kullanarak karşısındakinin zaafını istismar karakter toplumdaki insan tipini temsil kandırılan kandıran la fontainnin sözü dalkavuklara dikkatli olunması gerektiğini eğlendirerek güldürerek anlatmaktır zayıf karakterli insanlar pohpohlandıklarında hatalar yapabilir beğenmişlik zekânın önüne geçtiğinde insan savunmasız hale gelir uyanık kurnaz manipülatif insanlar başkalarının zaaflarını kullanarak çıkar elde ederler övgü samimi değildir amaç elinizdekini almaktır fablı hatırladığıma gelince trump beyaz sarayda konuk netanyahuya dünya medyasının kameraları önünde erdoğan zeki seviyorum aranızda sorun varsa gelin çözerim sözümü dinler trump samimiyetsiz kötü niyetli çakalın teki
liberal demokrasinin temel taşları,erken demokratlardan yana hemen düşünürler demokrasi kapsayıcı anayasanın bireysel özgürlüklerin hukuk devletinin kuvvetler ayrılığı lkesinin yargı bağımsızlığının liberal demokrasinin temel taşlarını oluşturduğu konusunda mutabıktır kapsayıcı anayasa toplumsal sözleşme kuramına dayanır bireysel özgürlüğün korunması bireysel hakların kullanılması hükümetlerin yetkilerinin yasalarla sınırlandırılması devletin temel görevlerinin başında gelir özgürlük keyfi yönetimden korunmak anlamına gelmez özgürlük zamanda bireylerin hayatlarını diledikleri yönlendirme hakkına sahip olmalarıdır seçilmiş iktidarlar devletin anayasa verdiği özgürlüğü hakkı kısıtlayamaz fena fena erdoğanın ifadesiyle nefesine cumhurbaşkanı ülkeyi yönetme isteği yazık toplumsal sözleşme kuramına uymuyor demokratik hukuk devletlerinde seçime katılma hakkı mevcut muktedirin yarışacağı rakiplerini seçme hakkı yetkisi yoktur mevcut başkan yetkisini yargı bağımsızlığını kullanamaz mevcut muktedir yarışmasına yasal engel yenemeyeceğine inandığı rakibini yargı baskısı hukuk tanımazlık yaparak yarış dışı bırakamaz günlerde vicdanını muktedire satmış kiraya vermiş sözde gazeteci yazar mamoğlunun yurttaş olmaktan anayasadan aldığı özgür yarışma hakkını kanuna hile bürokratlara baskı kurarak engellemek düzmece kurmaca haberler yayınlıyor fena fena akil edemezler bilim felsefesi eleştirel düşünme bilgi teorisi konularında kariyer yapmış ranlı azeri türkü anooshirvan miandji der beyin donanımdır herkeste vardır akıl yazılımdır herkeste yoktur canlarım hırsızı çalma eylemine köşe yazarını politikacıyı vicdanını satmaya götüren beyni donanım vardır hırsızlar köşe yazarı politikacılar ahlâkî hırsızlık yapmamaları vicdanlarını satmamaları gerektiğini akıl yazılım edemezler gömleğe di kkat adam dünyadan bezmişti öldürmeye karar verdi savcıya ölümünden kimsenin sorumlu olmadığını belirten mektup bıraktı tabancayı kalbine dayadı tetiği çekecekti karısı öteden bağırdı kalbine ateş etme kafana ateş et yepyeni gömleği deleceksin
öncelikli olmalı düşündünüz,nsan hayatında sağlık öncelikli olmalı huzur sorunun mutlak tek cevabı huzur sağlıktan kişi sağlıklı huzuru yaşayan ölü gibidir huzurluysa kesin sağlıklıdır türk müslüman toplumunu hastaneler almıyor teşhis tedavi doktor sayısı yetmiyor türk müslümanların huzurları bugünün geleceğin endişesi huzurlarını huzursuzluk mutsuzluğu tetikliyor mutsuzluk huzursuzluğun kaynağı huzursuz insanın zihni mutsuzluğun yükünü fazla taşıyamayacağı düşüncesiyle sakatlanıyor yaşamak anlamını yitiriyor sürekli mücadele sürekli endişe sürekli kaygı sürekli korku yapmalı huzur bulmak kolay zor disiplin kararlılık yeter kısaca anlatmaya çalışayım deneyi n başaracaksiniz meselâ küçük şeylerden keyif almak sahip olunanlara minnet duymak negatif haberlerden uzak durmak kaygı stresi azaltmak meditasyon egzersizleri yazı yazmak yazı yazmak kolay yazabildiğime demek zor değer veren iyi hissettiren iyimser şanslı olduklarına inanan keyifli kişilerle vakit geçirmek kin öfke affetmeyi tercih etmek gerektiğinde demeyi bilmek özel ayırmak doğayla iç içe azami gayreti göstermek mümkünse yürüyüş toprağa basmak çevrenizde varsa denizi yeşili seyretmek sağlıklı beslenmek hareket etmek sevmek sevgiye layık düzenli uyumak öğrenmek dinden olursanız olun dinsiz olsanız değere inanıp değer ibadet dua etmek sanata hobilere ayırmak yapabiliyorsanız resim azından resim yapabilmek teknik bilgi sahibi yapabiliyorsanız müzik şarkı söylemek azından mutlaka müzik dinlemek şimdilik aklıma huzurlu kılan sanırım huzurlu kılacak sevimli keyifli şeylerdir deneyin başaracaksınız
gelişmiş ülkede sosyal adalet anlayışı,genç iş insanı güney afrikada apartheid rejimi döneminde iş gezisine çıkar umduğundan başarılı çabuk gelişir hedef ticari sözleşme ivedilikle imzalanır dönüşüne kala sinemalardan birinin önünden geçerken dikkatini ghandi filmi çeker hemen taksiden iner gişenin önündeki kuyruğa takılır genç iş insanına şaşkınlıkla bakan insanlar bayım yabancısınız galiba sorarlar nereden anladınız beyazlar kuyruğa girmezler doğrudan gişeye giderler biletlerini oradan alırlar genç iş insanı mahcup kuyruğu geçip gişeye gider beyazlar ayrı pencere vardır günler efendim koltuk rica ediyorum arkadan ortadan lütfen der gişedeki kız afallamıştır bayım der galiba yabancısınız nereden anladınız beyazlar koltukta balkonda otururlar balkon lütfen sinemaya girip balkona çıkar film başlar türlü ara acayip sıkışır etraf karanlık filmi izliyor dayanamaz ayağa kalkmaya karar verir kalkacak yandaki koltukta oturan sorar bayım şeyyy tuvalete gitmem lazım bayım yabancısınız galiba nereden anladınız beyazlar tuvalete gitmez balkondan aşağı teşaşür ederler balkonun korkuluklarına dayanır teşaşür ederken aşağıdan zenci seslenir heeey yabancısın galiba adam iyice şaşırır karanlıkta çişinden tanındığı ürker aşağıdaki devam eder nsan birinin kafasına etmez serpiştirir memlekette sosyal adalet yaa gelişmiş ülkede rejim otokratik apartheid sosyal adalet anlayışı böyledir ateş ni şan demokratik hukuk devletlerinde yargı nişan alır ateş eder somut deliller toplanır soruşturma gizli başlatılır gelişmiş ülkede ateş edilir nişan alınır şüphelinin kimler olacağına karar verilir soruşturma yandaş medyaya sızdırılır kişi kişiler tutuklanıp hapse konur aleyhinde delil tanık üretilir yargılama üretilmiş deliller tanıklarla yapılır ünlü slâm düşünürü ali şeriati facia zor zorbalığın takva kutsallık elbisesini giydiği zamandır
bileşik enflasyon 55 devalüasyon 20,tl ocak 2024 ocak 2025 arasında dolar karşısında 18 90 değer kaybetti ocak 2024 31 aralık 2024 arasındaki enflasyon oranı 44 38 2025 yılı ocaktan nisana tlnin dolar karşısındaki değer kaybı lk aylık enflasyon oranı ocak 03 şubat 27 mart 79 11 09 demektir ihracatçının kur baskısından 15 aylık gelir kaybı yaklaşık 35 enflasyon maliyetleri artırırken kurun maliyet artışına ayak uyduramaması türk mallarının rekabet gücünü zayıflattı 15 ayda 35e yakın gelir kaybına güçlü şirket dayanamaz ithalatın görece ucuz kaldığını ekleyin göreceksiniz önünde sonunda cari açık artacaktır sorayım ihracatçı olsanız kurlarla ihracat yapmaya devam eder misiniz sizce ekonomi kısa vadede sağlıklı yapıya kavuşur devalüasyon yapılsın demiyorum devalüasyona doların tl gerekeceğine piyasa karar vermeli mb kura müdahaleden vazgeçmeli kuru dalgalanmaya bırakmalı 1958 1970 1980 1994 2001 krizleri kuru dalgalanmaya bırakmak sürekli değerli tutma sevdası yüzünden birikmiş devalüasyon yüzünden yaşandı demek istemem arttır faizi baskıla kuru ekonomi politikası tedavi hastaya ağrı kesici vermektir hracatçı sanayici üretici duruma fazla dayanamaz dünya savaşı sonrası almanya başbakanı conrad adenaur hitlerin almanyayı avrupayı perişan umarım sa gelse yetkiyi tek kişiye verecek aptal olmayız almanların yapmamaya karar verdiği aptallığı 80 sene yapan milletler sürünüyor diyanet şleri başkanı ali erbaş boykotla demiş müslüman boykota uymuyorsa imanını sorgulasın demek ali efendi chpli oluyormuş nsan ulaşamadığı şeyin delisi ulaştığı şeyin nankörüdür pablo neruda
lider kalan riskli maçın ilkini kazandı,beşiktaş oynayacağı maç gününe galatasaray maç fazlasıyla fenerbahçeden puan öndeydi maç oynamayacağı hafta fenerbahçe trabzonsporu yenerse puan farkı 6ya düşecekti kili averaj fenerbahçeden üstün galatasarayın sezon sonuna maç berabere kalma lüksü beşiktaşa yenilmesi sonucu bay çektiği hafta fenerbahçe trabzonsporu yenerse maç stanbulda oynanacaktı aradaki puan farkı 3e düşecekti galatasaray beşiktaşa ofsayt golü yenildi fenerbahçe yenik duruma düştüğü trabzonsporu geçti galatasaray arasındaki puan farkını üçe düşürdü galatasarayın tek lüksü yenilgi beraberlikti galatasarayın oynadığı samsunspor maçı birlikte kaybedeceği puan lüksü puana düşmüştü kalan maçlarda puan kaybeder fenerbahçe maçını kazanırsa sezonun şampiyonu fenerbahçe olacaktı dün gece oynanan samsunspor maçındaki oyununu ölçü aldığımda galatasarayın puan maçta puan kaybetse puan kaybetmeyeceği kanaatindeyim girişten geleyim maça galatasaray gece ligin başarılı takımlarından samsunsporu iyi oynayarak kazasız belâsız geçti yunusun 13 dakikada attığı gol muhteşemdi top samsunspor kalesinin tavanına takılı kaldı samsunsporun maç öncesi koreografisi muhteşemdi samsunspor takımından taraftara layık emek vermesini beklerdim geriye yaslanarak oynadılar devre arasında taraftarları alkışlarla soyunma odasına yolladı hhh galatasaray istese tane gol atabilecekmiş yeterliymiş havadaydı odasından eyyam kokusu geldi ofsayt pozisyonda iptal edilen samsun golünü 19 dakikada torreiranın kazara bariz düşürüldüğü pozisyonda penaltı vermeyerek dengeledi samsunspor maçını kayıpsız atlatan galatasarayın sonraki maçları okan burukun şapkadan tavşan çıkarmayı deneme lüksü maçlar samsunspor maçı kadrosu sistem iyiydi
dünyadan volkan konak adında devrimci geldi geçti,atatürk hepiniz mebus olabilirsiniz vekil olabilirsiniz reisicumhur olabilirsiniz sanatkar olamazsınız hayatlarını sanata vakfeden çocukları sevelim derken sanata sanatkara sevgisini takdirini gösteriyordu sanat sanatçı tarih boyunca toplumları derinden etkiledi sanat sanatçı tarih boyunca değişimi tetikledi sanat sanatçı tarih boyunca bireyleri araya getirdi sanatçılar vardır estetik değer taşıyan eserler yaratmakla kalmadı zamanda eserleri direniş manifesto devrim çağrısı niteliğindeydi yitirdiğimiz volkan konak devrimci sanatçılardan biriydi sanatı yalnızca ifade biçimi zamanda ezilenlerin sesi gördü yaşamı boyunca mücadelesinden ödün vermedi sazı sözü sesi sahne performansı gerçeği arayışının yansıması dünyanın adaletsizliklerine duyarsız kalmadı sazı sözü sesiyle statükoyu sarsan öncü devrimci sanat direnişin ayrılmaz gösterdi mirası yalnızca ürettiği eserlerde zamanda yarattığı toplumsal etkide yaşayacak çizgileri sazı sözü sesi sokaklarda yankılanmayı ezilenler adına mücadele edenlerin ilham kaynağı olmayı sürdürecek sanatıyla düşünceleriyle cesaretiyle dönemin ruhunu şekillendiren volkan konak ardında devrimci sanatın sönmeyecek meşalesini bıraktı sanat mücadele birbirine sıkı sıkıya bağlıdır bağlantıyı kuran sanatçı ölümsüzdür volkan devrimci sanatın neferi aramızdan ayrıldı bıraktığı eserlerle mücadeleye rehberlik etmeye devam veda ederken yalnızca sanatçıyı düşünceyi mücadeleyi umudu selamlıyoruz unutmayacağız güzel olacak cenazelerinde ağlamaları para ağıtçı tutan türk müslüman kültürünün üretimi eski toplum giderek eriyor maltepe saraçhane mitinglerinde gördük nesil orhan gencebayın acıyı yücelten alt kültüründen kurtulmuş nesil acıyı yüceltenlerin acının tutsağı coşkuyla karşılayanların acıyı tutsak bizzat yaşayarak öğrendi enseyi karartmayın güzel olacak adalet adalet martin luther king siyahi amerikalıların amerikalılarla eşit gerektiğini anlatma mücadelesinde demişti yerdeki adaletsizlik yerdeki adalet tehdittir adalet kalkınma partisi akil kurucularının anlatmak istediği erdoğanın ısrarla anlamak istemediği gerçek sözde yatıyor
mamoğluna yasak beyhude,erdoğan biliyor ecevit 1999 seçimlerini öcalanı teslim aldığı kazanmış 22 oyla yeniden başbakan olmuştu ekonomi politikalarıyla enflasyonu patlattı hemen takiben 100e yakın devalüasyon enflasyon devalüasyonun ekonomiye verdiği tahribatı gidermek kemal dervişi ithal mehmet şimşekin yıldır uyguladığı enflasyonla mücadele sıkı para programını uygulayan derviş halkın canını yakınca 2002 erken seçimlerinde ecevit oy alabildi ktidar ortaklarıyla beraber barajın altında kaldı akp seçimin galibi erdoğanın mamoğlunu siyasi yasaklı hale getirmek kullandığı gayri hukukî gayri vicdanî çabanın sebebi sosyal ekonomik gerçek seçim kaybettirdiği tescilli gerçeğe öcalanın talimatıyla silah bırakacağı açıklanan pyd ypk sdgnin silah bırakmak yana mevcut silahları erdoğan bakanları gazetecilerinin bel bağladıkları ahmet el şara sayesinde meşrulaştırmasını ekleyin seçim kazanmayı bekleyin beklersiniz korkacak soruyorum bugünkü ekonomi yönetimi ecevit bahçeli yılmaz ortak hükümeti döneminden başarılı aksine kötü 60 yıllık siyaset taciri erdoğan stanbulu ekonomik bürokratik baskılara kendisinden geçmiş belediye başkanlarından başarılı yöneten mamoğlundan korkmayacak korkacak eli ti zme dönüş yunan filozofu platon demişti filozoflar elitler yönetmeli ülkeyi ülkeyi yönetenler filozof elit olmalı platondan 700 günümüzden 1400 kuran nisa suresi 58 ayette buyurdu allah emanetleri ehline vermenizi insanlar arasında hükmettiğiniz adaletle hükmetmenizi emrediyor allah bununla güzel öğüt veriyor şüphesiz allah hakkıyla işiten hakkıyla görendir kendinizi ülkenizi liyakat sahibi elitlere teslim ediniz trump putin zelenskiy madura netanyahu orban benzeri vasat devlet başkanlarını tanıyan insanlığın yakın zamanda platonun tavsiyesi kuran ayetinin emrine dönüş yapacağı kanaatindeyim alt kültür insanları nsanlığı elit liderlerin geliştirebileceğini yaşayarak öğrendiler
güzel olacak,diyojen yaşadığı fıçısından çıkmış sinopun dar sokaklarında yürüyordu şehrin zengin iri kibirli küstah adamıyla karşılaştı kisinden sırtını duvara yaslamazsa geçebilmek imkânsızdı şehrin zengin iri kibirli küstah adamı diyojeni aşağılayan ses tonu ifadesiyle serseriye yol vermem diyojen gülümseyerek sırtını duvara yasladı alaycı bakışla karşılık verdi veririm türkiyeye gelişmişlik bataklığında patinaj çektiren siyaset siyasetçi genel seçmen tavrı anekdottaki şehrin zengin iri kibirli küstah adamı tavrıyla adeta birebir mamoğlu ekibine uygulanan yargı terörü karşısında gençlerin apolitik tavırla siyasi partiye siyasetçiye destek olmaktan salt demokratik hukuk devletini yargı bağımsızlığını adil yargılamayı korumak amacıyla ortaya koydukları demokrat eylem gösterdi nesil ülkenin siyaseti diyojen isteyen devlet insanı politikacılar yönetilmesini istiyor enseyi karartmayın güzel olacak neler şafak yazarlarından taha kılınç erdoğanın talimatlarının gereklerini getiren yazarlardan biridir geçen köşesinde yazdı gazzedeki insanları coğrafyaya taşımayı konuşmamız gerekiyor kapılar açılsın cumhurbaşkanlığı dış şleri sekreteri hakan fidan filistinlileri anavatanlarından göç etmeye zorlayan türlü plânı reddediyoruz derin çelişki başkan dış şleri sekreteri arasında neler bittiğini anlatmaya yeter bay recepi n kankasi trump teknoloji sektöründe iphone bilgisayarlar çine uyguladığı gümrük vergilerini kaldırdı kankası recep bey ateş edip nişan alan adam hâlâ dünyanın güçlü devletinin başkanı çevresi recep beyin çevresi ceplerini düşünenlerden oluşuyor olmalı cahil adama düşün plânla sonucu öngör uygula demiyor george bernard shaw böyleleri paulün maaşını ödemek peteri soyan hükümet paulün desteğini arkasında hissedecektir dediydi akil diyojene adamın akıllı anlaşılır sordular konuşmasından adam konuşmazsa akıllı olamaz cevap verdi diyojen özgür bey lütfen konuş
telâşın sebebi olabilir,maltepe mitingine 200 kişi katılıyor saraydan geçinen sarayın verdiği talimatların gereğini getirmesiyle tanınan yazarın yazı başlığı tepki doğurmayı başardılar iktisatçı siyaset bilimcisi haklı bulduğum stratejik bulmadığım boykot olağanüstü başarılı esnaf başkan egemenleri hariç boykota bizzat katılıp kepenk kapatıyor gelin görün yazar yazılarından birine başlığı atıyor erdoğan boykottan memnundur saraydan geçinen yazar siyasi strateji olağanüstü başarılı geçen boykot ekrem mamoğlu özgür özel ikilisi teslim alınan chp yönetimi haftadır ktidara gelirsek salaklıkları yapacağımızı halkımız görsün demek istiyor anketlere bakıyorsunuz çıkan sonuçların erdoğanı memnun sıfır ihtimal cümle âlemin tayyipçi bildiği anket şirketleri eylemlerin erdoğana kaybettirirken özele kazandırdığını gösteriyor ey güzel insanlar saray beslenen sarayın emirlerinin gereğini getirmeleriyle tanınan sözde gazeteci yazarlardaki telâşın sebebi sizce olabilir kaybetti sinema sanatçısı aybüke pusat trtde yayınlanan teşkilât adlı dizi kadrosundan boykota sosyal medya hesabından verdiği destek nedeniyle sosyal olguya destek verme özgürlüğünü kullandığı çıkartıldı meslektaşlarının çoğunluğundan destek gören pusatın adı geçen dizideki partneri tolga sarıtaş yönelik tepki göster çağrıları karşısında sosyal medya hesabını yorumlara kapattı yakın çalışma arkadaşının yanında durmak medenî cesaretini göstermek kişisel çıkarlarının yanında durmayı tercih tolga sarıtaş sanatçı hedefi para kazanmak oyuncu göstererek kaybetti farki tacikistan nüfusunun 97si müslüman ülkede slâmî başörtüsü yasak tacikistan hükümeti gerekçeyi açıklıyor başörtüsü yabancı kültürdür kültürel istilâdır ülkedeki kadınlar saçlarını örtmez dini siyasî ticarî çıkarlarına alet etmeyen gerçek ilâhiyatçılara soruyorum tacikistandaki slâmı türk müslümanlarının anladığı slâmdan kılan nedir
